scenario,metric,year,value,low,high
S&T 70%,cancer_incidence_no_hiv,2091,3.131097674369812,1.1214836686849594,5.652476251125335
S&T 70%,cancer_incidence_no_hiv,2092,2.9290579706430435,1.151645451784134,6.469155693054199
S&T 70%,cancer_incidence_no_hiv,2093,2.799036055803299,1.3650483697652818,6.259962201118468
S&T 70%,cancer_incidence_no_hiv,2094,3.179458975791931,1.2677850306034089,5.453733265399932
S&T 70%,cancer_incidence_no_hiv,2095,3.3084028363227844,0.9630004376173019,5.8008872032165515
S&T 70%,cancer_incidence_no_hiv,2096,3.262348026037216,0.9557252675294876,5.600211822986602
S&T 70%,cancer_incidence_no_hiv,2097,3.05257710814476,1.3582981020212173,6.211650764942168
S&T 70%,cancer_incidence_no_hiv,2098,3.144731879234314,1.255983017385006,6.130721855163573
S&T 70%,cancer_incidence_no_hiv,2099,3.497624695301056,1.0174343422055245,6.206682837009429
S&T 70%,cancer_incidence_no_hiv,2100,3.0570322275161743,0.9279790461063385,7.391447877883911
S&T 70%,cancer_incidence_with_hiv,1960,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1961,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1962,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1963,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1964,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1965,0.0,0.0,0.0
S&T 70%,cancer_incidence_with_hiv,1966,0.0,0.0,1.1991845130920367
S&T 70%,cancer_incidence_with_hiv,1967,0.0,0.0,11.60838623046875
S&T 70%,cancer_incidence_with_hiv,1968,0.0,0.0,26.149852657318114
S&T 70%,cancer_incidence_with_hiv,1969,0.0,0.0,20.98373851776123
S&T 70%,cancer_incidence_with_hiv,1970,14.55254602432251,0.0,22.288933467864986
S&T 70%,cancer_incidence_with_hiv,1971,8.800307750701904,0.0,19.14342184066772
S&T 70%,cancer_incidence_with_hiv,1972,10.56798267364502,0.0,25.43816385269165
S&T 70%,cancer_incidence_with_hiv,1973,26.77800750732422,8.760163307189941,42.534815502166744
S&T 70%,cancer_incidence_with_hiv,1974,22.581812381744385,8.859217214584351,45.68858556747436
S&T 70%,cancer_incidence_with_hiv,1975,23.72175121307373,6.553556728363037,56.49133849143976
S&T 70%,cancer_incidence_with_hiv,1976,29.043925523757935,8.561814451217652,51.16844325065611
S&T 70%,cancer_incidence_with_hiv,1977,32.706647872924805,25.02147626876831,41.46049809455871
S&T 70%,cancer_incidence_with_hiv,1978,27.530402183532715,22.35838885307312,35.708032989501945
S&T 70%,cancer_incidence_with_hiv,1979,47.152665853500366,15.150407838821412,69.03897347450257
S&T 70%,cancer_incidence_with_hiv,1980,24.95708394050598,12.875473690032958,62.695894145965575
S&T 70%,cancer_incidence_with_hiv,1981,25.858864307403564,11.573768711090088,47.95143232345581
S&T 70%,cancer_incidence_with_hiv,1982,28.36245036125183,16.59056601524353,36.96235246658325
S&T 70%,cancer_incidence_with_hiv,1983,31.562874794006348,19.501735115051268,42.10148944854736
S&T 70%,cancer_incidence_with_hiv,1984,37.47732496261597,20.731137990951538,48.099374675750724
S&T 70%,cancer_incidence_with_hiv,1985,32.7208731174469,26.329636907577516,49.59961485862732
S&T 70%,cancer_incidence_with_hiv,1986,20.401692867279053,11.390441131591796,34.07029309272765
S&T 70%,cancer_incidence_with_hiv,1987,31.449339389801025,23.35478639602661,41.72575602531433
S&T 70%,cancer_incidence_with_hiv,1988,30.31632161140442,19.59641752243042,62.37241320610046
S&T 70%,cancer_incidence_with_hiv,1989,29.12019670009613,10.989775705337525,54.53301634788513
S&T 70%,cancer_incidence_with_hiv,1990,24.706843376159668,19.10021302700043,42.09770574569702
S&T 70%,cancer_incidence_with_hiv,1991,28.900352239608765,14.78853623867035,35.746988272666925
S&T 70%,cancer_incidence_with_hiv,1992,28.296501636505127,18.334035992622375,36.14481785297394
S&T 70%,cancer_incidence_with_hiv,1993,29.202314376831055,17.910071158409117,37.854201674461365
S&T 70%,cancer_incidence_with_hiv,1994,22.418274879455566,17.695124650001524,37.08564558029175
S&T 70%,cancer_incidence_with_hiv,1995,32.80800998210907,21.404548382759096,62.449570655822754
S&T 70%,cancer_incidence_with_hiv,1996,37.78973364830017,30.061116886138915,49.94462747573852
S&T 70%,cancer_incidence_with_hiv,1997,34.94537627696991,26.753677868843077,64.49871873855591
S&T 70%,cancer_incidence_with_hiv,1998,34.798985958099365,11.93033287525177,57.13820867538452
S&T 70%,cancer_incidence_with_hiv,1999,28.862297534942627,14.119637179374696,40.73901076316833
S&T 70%,cancer_incidence_with_hiv,2000,29.514297008514404,19.748260307312012,39.1224987745285
S&T 70%,cancer_incidence_with_hiv,2001,26.525484204292297,5.525834393501282,45.294964003562924
S&T 70%,cancer_incidence_with_hiv,2002,25.269060254096985,21.22029674053192,36.46945829391479
S&T 70%,cancer_incidence_with_hiv,2003,23.96474301815033,10.796715641021729,35.057382297515865
S&T 70%,cancer_incidence_with_hiv,2004,24.19008219242096,13.051494097709655,35.77907018661499
S&T 70%,cancer_incidence_with_hiv,2005,27.463388204574585,15.33246977329254,39.2963445186615
S&T 70%,cancer_incidence_with_hiv,2006,29.529359579086304,19.726593232154848,38.703846454620354
S&T 70%,cancer_incidence_with_hiv,2007,27.546708822250366,14.573453354835511,38.885286235809325
S&T 70%,cancer_incidence_with_hiv,2008,29.24187159538269,17.530830025672913,50.71195306777954
S&T 70%,cancer_incidence_with_hiv,2009,31.300698041915894,15.464907312393189,42.07529301643371
S&T 70%,cancer_incidence_with_hiv,2010,29.193875551223755,23.29484634399414,48.06971402168274
S&T 70%,cancer_incidence_with_hiv,2011,39.2433842420578,28.733680772781373,48.716227436065665
S&T 70%,cancer_incidence_with_hiv,2012,43.12712550163269,35.35087268352508,61.62526378631592
S&T 70%,cancer_incidence_with_hiv,2013,45.38305854797363,36.63013055324554,82.20248041152952
S&T 70%,cancer_incidence_with_hiv,2014,56.774189949035645,50.303498125076295,85.72579083442687
S&T 70%,cancer_incidence_with_hiv,2015,63.568023443222046,49.85147142410278,85.29359884262085
S&T 70%,cancer_incidence_with_hiv,2016,72.31710577011108,56.253588104248045,84.87022628784179
S&T 70%,cancer_incidence_with_hiv,2017,76.2886323928833,59.35953245162964,104.58463954925531
S&T 70%,cancer_incidence_with_hiv,2018,86.93505620956421,67.97225294113159,113.28363666534423
S&T 70%,cancer_incidence_with_hiv,2019,110.72156715393066,56.42008981704712,123.7923147201538
S&T 70%,cancer_incidence_with_hiv,2020,120.1347770690918,94.20580215454102,202.2642498016357
S&T 70%,cancer_incidence_with_hiv,2021,129.13526725769043,80.82680501937867,185.71788215637207
S&T 70%,cancer_incidence_with_hiv,2022,141.27195167541504,99.43503227233887,165.19759101867675
S&T 70%,cancer_incidence_with_hiv,2023,161.15267658233643,103.24953689575196,190.7842777252197
S&T 70%,cancer_incidence_with_hiv,2024,150.33782863616943,118.98060235977172,189.7675453186035
S&T 70%,cancer_incidence_with_hiv,2025,201.66976737976074,123.95720062255859,221.39056816101075
S&T 70%,cancer_incidence_with_hiv,2026,181.97567176818848,140.46529064178466,275.38072834014895
S&T 70%,cancer_incidence_with_hiv,2027,202.2469310760498,148.6922887802124,240.4649673461914
S&T 70%,cancer_incidence_with_hiv,2028,190.10126113891602,123.35880002975463,254.02928390502927
S&T 70%,cancer_incidence_with_hiv,2029,181.53484344482422,157.94278926849364,269.69222526550294
S&T 70%,cancer_incidence_with_hiv,2030,189.9375228881836,135.7573884010315,269.127384185791
S&T 70%,cancer_incidence_with_hiv,2031,189.0384922027588,156.38370037078857,224.07625427246094
S&T 70%,cancer_incidence_with_hiv,2032,187.59287643432617,144.33079109191894,209.1322555541992
S&T 70%,cancer_incidence_with_hiv,2033,181.18346500396729,131.0613525390625,212.26567497253416
S&T 70%,cancer_incidence_with_hiv,2034,174.86667251586914,128.65834684371947,193.5813415527344
S&T 70%,cancer_incidence_with_hiv,2035,168.939679145813,132.395267868042,201.899515914917
S&T 70%,cancer_incidence_with_hiv,2036,150.11303329467773,99.9044786453247,175.9732982635498
S&T 70%,cancer_incidence_with_hiv,2037,130.2085313796997,111.10859661102295,165.50294303894043
S&T 70%,cancer_incidence_with_hiv,2038,142.14757633209229,121.18036766052246,161.92248878479003
S&T 70%,cancer_incidence_with_hiv,2039,138.28317642211914,101.00664482116699,184.41533164978028
S&T 70%,cancer_incidence_with_hiv,2040,126.45853042602539,114.448371219635,153.8855422973633
S&T 70%,cancer_incidence_with_hiv,2041,120.7020845413208,87.49077825546264,139.35406417846679
S&T 70%,cancer_incidence_with_hiv,2042,108.90857267379761,91.85094096660615,130.40602798461913
S&T 70%,cancer_incidence_with_hiv,2043,107.96546840667725,84.81210813522338,135.6184546470642
S&T 70%,cancer_incidence_with_hiv,2044,105.2536849975586,87.63610429763794,127.53240489959717
S&T 70%,cancer_incidence_with_hiv,2045,89.13955783843994,80.6992082118988,114.35013294219969
S&T 70%,cancer_incidence_with_hiv,2046,89.57824325561523,76.89486351013184,128.0180830001831
S&T 70%,cancer_incidence_with_hiv,2047,92.92573261260986,76.79321746826172,107.7588722229004
S&T 70%,cancer_incidence_with_hiv,2048,69.57740831375122,62.356546306610106,107.75378475189208
S&T 70%,cancer_incidence_with_hiv,2049,66.98633050918579,50.91852233409882,87.69577407836914
S&T 70%,cancer_incidence_with_hiv,2050,82.22558736801147,51.832678127288816,94.60394878387451
S&T 70%,cancer_incidence_with_hiv,2051,57.76924180984497,29.768240547180177,71.72686347961425
S&T 70%,cancer_incidence_with_hiv,2052,49.91664743423462,35.604637432098386,69.26822156906127
S&T 70%,cancer_incidence_with_hiv,2053,64.11114645004272,48.635886096954344,70.79383287429809
S&T 70%,cancer_incidence_with_hiv,2054,52.41411209106445,37.7636420249939,57.44778482913971
S&T 70%,cancer_incidence_with_hiv,2055,41.16871631145477,34.22856056690216,53.56015877723692
S&T 70%,cancer_incidence_with_hiv,2056,41.93723750114441,24.652268409729004,48.92268006801605
S&T 70%,cancer_incidence_with_hiv,2057,31.661215782165527,21.975681805610655,48.43340604305267
S&T 70%,cancer_incidence_with_hiv,2058,37.3000864982605,25.227417278289796,41.627813482284544
S&T 70%,cancer_incidence_with_hiv,2059,34.468563079833984,19.570975804328917,43.552569079399106
S&T 70%,cancer_incidence_with_hiv,2060,36.70920014381409,31.686183595657347,47.6151041984558
S&T 70%,cancer_incidence_with_hiv,2061,26.70384418964386,20.259195494651795,44.706742382049555
S&T 70%,cancer_incidence_with_hiv,2062,27.882076740264893,15.933309960365296,35.59383068084716
S&T 70%,cancer_incidence_with_hiv,2063,21.61323833465576,16.55559687614441,29.878350067138673
S&T 70%,cancer_incidence_with_hiv,2064,20.034609079360962,10.568878221511842,30.479763865470886
S&T 70%,cancer_incidence_with_hiv,2065,22.92272639274597,9.637367653846741,35.580349063873285
S&T 70%,cancer_incidence_with_hiv,2066,19.909427523612976,12.521581053733826,22.45002598762512
S&T 70%,cancer_incidence_with_hiv,2067,21.902310490608215,9.186194610595702,35.416385960578914
S&T 70%,cancer_incidence_with_hiv,2068,13.45996904373169,8.930486559867859,22.70747978687286
S&T 70%,cancer_incidence_with_hiv,2069,14.819842100143433,6.673674154281616,27.873920798301697
S&T 70%,cancer_incidence_with_hiv,2070,13.541499137878418,6.714656567573547,23.468642234802246
S&T 70%,cancer_incidence_with_hiv,2071,11.701725602149963,6.2310566186904905,23.944679427146912
S&T 70%,cancer_incidence_with_hiv,2072,18.71512258052826,6.374461460113525,31.30467369556427
S&T 70%,cancer_incidence_with_hiv,2073,10.174893140792847,6.325889134407044,17.645959186553952
S&T 70%,cancer_incidence_with_hiv,2074,8.3279550075531,3.1535791397094726,18.918262958526604
S&T 70%,cancer_incidence_with_hiv,2075,6.9668391942977905,2.944351387023926,24.31445438861847
S&T 70%,cancer_incidence_with_hiv,2076,8.62492287158966,2.9980011463165286,15.444638442993162
S&T 70%,cancer_incidence_with_hiv,2077,4.795792460441589,0.0,17.80091857910156
S&T 70%,cancer_incidence_with_hiv,2078,7.056338310241699,2.990728497505188,22.158944463729856
S&T 70%,cancer_incidence_with_hiv,2079,9.624644160270691,3.040746331214905,20.79339621067047
S&T 70%,cancer_incidence_with_hiv,2080,9.391104578971863,2.9411760807037353,14.876716685295104
S&T 70%,cancer_incidence_with_hiv,2081,8.029816627502441,2.696629214286804,13.585465908050535
S&T 70%,cancer_incidence_with_hiv,2082,7.82673966884613,2.9204659938812254,15.378602671623227
S&T 70%,cancer_incidence_with_hiv,2083,6.313329100608826,3.264843797683716,17.941307711601258
S&T 70%,cancer_incidence_with_hiv,2084,6.92515230178833,0.0,18.08283948898315
S&T 70%,cancer_incidence_with_hiv,2085,6.572365760803223,2.9368575096130374,17.77954671382904
S&T 70%,cancer_incidence_with_hiv,2086,4.81888484954834,0.0,13.73269715309143
S&T 70%,cancer_incidence_with_hiv,2087,4.5654685497283936,0.0,8.584160923957818
S&T 70%,cancer_incidence_with_hiv,2088,9.389840126037598,0.0,12.24825346469879
S&T 70%,cancer_incidence_with_hiv,2089,4.66793966293335,0.0,14.89358899593353
S&T 70%,cancer_incidence_with_hiv,2090,9.056047320365906,2.6946915864944456,17.95850553512573
S&T 70%,cancer_incidence_with_hiv,2091,3.1075713634490967,0.0,26.74163448810577
S&T 70%,cancer_incidence_with_hiv,2092,7.7040568590164185,0.0,11.964097619056702
S&T 70%,cancer_incidence_with_hiv,2093,7.417634725570679,0.0,17.68639483451843
S&T 70%,cancer_incidence_with_hiv,2094,7.504330396652222,0.0,17.56904017925262
S&T 70%,cancer_incidence_with_hiv,2095,10.064883828163147,0.0,17.583231616020203
S&T 70%,cancer_incidence_with_hiv,2096,8.871077060699463,2.640534996986389,15.504317641258236
S&T 70%,cancer_incidence_with_hiv,2097,6.939159512519836,0.0,13.286499357223509
S&T 70%,cancer_incidence_with_hiv,2098,8.600001692771912,0.0,13.807651185989378
S&T 70%,cancer_incidence_with_hiv,2099,2.8227148056030273,0.0,6.298127746582031
S&T 70%,cancer_incidence_with_hiv,2100,0.0,0.0,13.730112361907953
"S&T 70%, 50% LTFU",asr_cancer_incidence,1960,0.0,0.0,0.0
"S&T 70%, 50% LTFU",asr_cancer_incidence,1961,0.0,0.0,0.0
"S&T 70%, 50% LTFU",asr_cancer_incidence,1962,0.0,0.0,0.0
"S&T 70%, 50% LTFU",asr_cancer_incidence,1963,0.0,0.0,0.023195331045526194
"S&T 70%, 50% LTFU",asr_cancer_incidence,1964,0.0,0.0,0.0
"S&T 70%, 50% LTFU",asr_cancer_incidence,1965,0.2338318325813405,0.0,0.5091670184250552
"S&T 70%, 50% LTFU",asr_cancer_incidence,1966,0.7306946526106648,0.47372164728640676,1.2184957674253096
"S&T 70%, 50% LTFU",asr_cancer_incidence,1967,1.1232419358967198,0.7149817345733079,2.0683871268940073
"S&T 70%, 50% LTFU",asr_cancer_incidence,1968,2.1525929162436386,1.289871926609649,3.298945541327495
"S&T 70%, 50% LTFU",asr_cancer_incidence,1969,4.078281336771635,2.816777396601299,4.59967086987856
"S&T 70%, 50% LTFU",asr_cancer_incidence,1970,5.715433828976223,4.43014513138871,7.318852992071385
"S&T 70%, 50% LTFU",asr_cancer_incidence,1971,6.073784435922109,4.286401138347611,8.924442387308835
"S&T 70%, 50% LTFU",asr_cancer_incidence,1972,8.257885452915346,6.480499067252655,11.98063438730082
"S&T 70%, 50% LTFU",asr_cancer_incidence,1973,11.89043478471929,9.80413060688559,14.245139910719912
"S&T 70%, 50% LTFU",asr_cancer_incidence,1974,14.903422778839769,13.356631317052635,16.10025960637359
"S&T 70%, 50% LTFU",asr_cancer_incidence,1975,15.263155947937781,13.835671400348184,17.32731951025226
"S&T 70%, 50% LTFU",asr_cancer_incidence,1976,19.348036955945787,16.435906417457907,23.51194864980593
"S&T 70%, 50% LTFU",asr_cancer_incidence,1977,21.69364875678079,18.607804014382825,23.22329740020213
"S&T 70%, 50% LTFU",asr_cancer_incidence,1978,22.18919476264181,17.930744759646906,27.210467709740424
"S&T 70%, 50% LTFU",asr_cancer_incidence,1979,24.688403409418868,22.50869802492112,25.59284806708295
"S&T 70%, 50% LTFU",asr_cancer_incidence,1980,23.729230022087215,20.978410483106128,30.832077313267906
"S&T 70%, 50% LTFU",asr_cancer_incidence,1981,24.970675973637906,22.92060582767918,31.923620451318335
"S&T 70%, 50% LTFU",asr_cancer_incidence,1982,26.93141980279527,25.67506944010651,32.53674954870994
"S&T 70%, 50% LTFU",asr_cancer_incidence,1983,27.15379459059399,25.880890127248882,34.52773079755228
"S&T 70%, 50% LTFU",asr_cancer_incidence,1984,27.41657921323153,23.328163800776057,30.922422108912613
"S&T 70%, 50% LTFU",asr_cancer_incidence,1985,29.22846130538977,24.307678459507773,33.9522524647885
"S&T 70%, 50% LTFU",asr_cancer_incidence,1986,30.913028533272687,23.755121162277703,33.60248552838288
"S&T 70%, 50% LTFU",asr_cancer_incidence,1987,28.763956354774685,24.961756172724535,34.42117140684705
"S&T 70%, 50% LTFU",asr_cancer_incidence,1988,29.456256310955403,27.175804883350395,35.20600221593347
"S&T 70%, 50% LTFU",asr_cancer_incidence,1989,29.790909869170243,27.454989327750187,34.31730020752778
"S&T 70%, 50% LTFU",asr_cancer_incidence,1990,26.36283134448866,25.741327504700088,32.780953883744615
"S&T 70%, 50% LTFU",asr_cancer_incidence,1991,28.800698889936232,26.189889214780905,33.942961327641264
"S&T 70%, 50% LTFU",asr_cancer_incidence,1992,29.40148388872906,26.40122295076381,32.871788833659345
"S&T 70%, 50% LTFU",asr_cancer_incidence,1993,28.187478228363013,24.398821730434243,29.952360397402405
"S&T 70%, 50% LTFU",asr_cancer_incidence,1994,25.748581911686117,21.96731597515408,31.56623792984368
"S&T 70%, 50% LTFU",asr_cancer_incidence,1995,34.508568342010754,31.31820532906661,43.30854912315786
"S&T 70%, 50% LTFU",asr_cancer_incidence,1996,36.64717238954669,33.29224969346513,42.145442370738735
"S&T 70%, 50% LTFU",asr_cancer_incidence,1997,29.43377667374415,25.71764626788874,33.458094175976
"S&T 70%, 50% LTFU",asr_cancer_incidence,1998,26.59518814690498,22.53419572523153,31.2832030288413
"S&T 70%, 50% LTFU",asr_cancer_incidence,1999,23.65567162992977,18.382552696527995,24.995633725673834
"S&T 70%, 50% LTFU",asr_cancer_incidence,2000,20.317233307721963,17.809685960548023,23.64393968677368
"S&T 70%, 50% LTFU",asr_cancer_incidence,2001,22.262235047741918,15.521119262105364,23.734005830127295
"S&T 70%, 50% LTFU",asr_cancer_incidence,2002,18.19264324509997,14.150611843285594,22.065148879318407
"S&T 70%, 50% LTFU",asr_cancer_incidence,2003,17.425675643183347,13.665695307772216,22.364158133878433
"S&T 70%, 50% LTFU",asr_cancer_incidence,2004,17.58419541210143,14.706386787333564,19.596981087691802
"S&T 70%, 50% LTFU",asr_cancer_incidence,2005,18.40345051341992,15.466036376821686,21.27963301115274
"S&T 70%, 50% LTFU",asr_cancer_incidence,2006,18.116692223532564,15.568545877497348,21.180364367193487
"S&T 70%, 50% LTFU",asr_cancer_incidence,2007,18.09247743637718,15.42862266973618,21.432528066149523
"S&T 70%, 50% LTFU",asr_cancer_incidence,2008,17.96735359639929,13.624361418540875,21.025535764266763
"S&T 70%, 50% LTFU",asr_cancer_incidence,2009,18.54734396119403,15.278989904700962,20.0719940760018
"S&T 70%, 50% LTFU",asr_cancer_incidence,2010,19.512980963057437,15.088530738205247,23.8079412368729
"S&T 70%, 50% LTFU",asr_cancer_incidence,2011,20.489868646128134,17.467131952099123,21.77275893671757
"S&T 70%, 50% LTFU",asr_cancer_incidence,2012,19.782961499242937,17.667613658759286,23.19972273799536
"S&T 70%, 50% LTFU",asr_cancer_incidence,2013,21.392689567036,16.910874893250373,23.419104359503503
"S&T 70%, 50% LTFU",asr_cancer_incidence,2014,22.008421163205153,19.828574729583643,23.398043300830576
"S&T 70%, 50% LTFU",asr_cancer_incidence,2015,22.695601360893335,17.656388573997017,26.516187337028537
"S&T 70%, 50% LTFU",asr_cancer_incidence,2016,21.886433763611162,20.638404590675854,25.42605101587819
"S&T 70%, 50% LTFU",asr_cancer_incidence,2017,24.406155952495297,20.752605598850064,26.690436117455548
"S&T 70%, 50% LTFU",asr_cancer_incidence,2018,23.18006248936372,21.636662284717893,29.885239911361833
"S&T 70%, 50% LTFU",asr_cancer_incidence,2019,26.330384692655613,22.305769069418712,29.92373564700622
"S&T 70%, 50% LTFU",asr_cancer_incidence,2020,27.877021151959536,22.993489427909612,29.335571708440625
"S&T 70%, 50% LTFU",asr_cancer_incidence,2021,27.817398617654547,23.172013500266843,29.951647708732015
"S&T 70%, 50% LTFU",asr_cancer_incidence,2022,26.889590181135112,22.78538270871691,31.136724061548737
"S&T 70%, 50% LTFU",asr_cancer_incidence,2023,27.634023584531583,23.574207684678782,31.90456429552316
"S&T 70%, 50% LTFU",asr_cancer_incidence,2024,28.361065939790503,25.514151131934582,33.18843357819825
"S&T 70%, 50% LTFU",asr_cancer_incidence,2025,29.567617452814346,26.85585419772989,33.74794023138309
"S&T 70%, 50% LTFU",asr_cancer_incidence,2026,30.877537965077405,26.03166715353303,34.34473414531133
"S&T 70%, 50% LTFU",asr_cancer_incidence,2027,32.58595584732229,27.684766078136217,38.08160210295394
"S&T 70%, 50% LTFU",asr_cancer_incidence,2028,30.93657365274339,27.62497257356755,34.37394082255972
"S&T 70%, 50% LTFU",asr_cancer_incidence,2029,32.69986813183803,27.292539843530342,37.3292180992197
"S&T 70%, 50% LTFU",asr_cancer_incidence,2030,31.071157566037808,29.201057621184965,37.27888399205889
"S&T 70%, 50% LTFU",asr_cancer_incidence,2031,32.185257386074156,29.50552464503991,37.33306019800371
"S&T 70%, 50% LTFU",asr_cancer_incidence,2032,32.82560599631245,27.796057033807244,37.67898937496919
"S&T 70%, 50% LTFU",asr_cancer_incidence,2033,31.26323315844416,27.327526513395227,37.21514548851095
"S&T 70%, 50% LTFU",asr_cancer_incidence,2034,30.36579152885248,27.951006444238047,35.279075254081704
"S&T 70%, 50% LTFU",asr_cancer_incidence,2035,28.79441371177122,26.219522685585346,34.04107125766686
"S&T 70%, 50% LTFU",asr_cancer_incidence,2036,28.059849341790844,25.333990003568466,31.916010385525006
"S&T 70%, 50% LTFU",asr_cancer_incidence,2037,28.18138981662412,24.214101643189505,32.51018002110632
"S&T 70%, 50% LTFU",asr_cancer_incidence,2038,25.862492550849115,23.126294642034402,32.303208679930826
"S&T 70%, 50% LTFU",asr_cancer_incidence,2039,24.64024460025531,21.941158030446562,30.145290270199418
"S&T 70%, 50% LTFU",asr_cancer_incidence,2040,24.54622648025301,21.2205086039932,28.175600807301947
"S&T 70%, 50% LTFU",asr_cancer_incidence,2041,22.816204415670118,20.410733595213543,26.44589115467846
"S&T 70%, 50% LTFU",asr_cancer_incidence,2042,22.573457753383614,19.17842759855649,24.75484782657047
"S&T 70%, 50% LTFU",asr_cancer_incidence,2043,20.664061141103772,18.420072564175978,24.25511302652522
"S&T 70%, 50% LTFU",asr_cancer_incidence,2044,19.496588466168284,17.01584089248412,22.369579966142926
"S&T 70%, 50% LTFU",asr_cancer_incidence,2045,18.582688596701225,16.477919014151645,22.619313854731953
"S&T 70%, 50% LTFU",asr_cancer_incidence,2046,17.42917814054917,14.9995826606296,21.555478026034585
"S&T 70%, 50% LTFU",asr_cancer_incidence,2047,16.233098179243456,14.559270382302868,19.775523673710495
"S&T 70%, 50% LTFU",asr_cancer_incidence,2048,14.785178644405274,12.865792788825317,18.484629591045373
"S&T 70%, 50% LTFU",asr_cancer_incidence,2049,14.525229837065986,12.761280322039438,16.543796555059703
"S&T 70%, 50% LTFU",asr_cancer_incidence,2050,13.364039929706653,12.003672707359694,15.995412094680814
"S&T 70%, 50% LTFU",asr_cancer_incidence,2051,12.428137066485602,10.566883752938539,15.399763081547988
"S&T 70%, 50% LTFU",asr_cancer_incidence,2052,11.446618621322344,9.32405591258797,13.620988938105294
"S&T 70%, 50% LTFU",asr_cancer_incidence,2053,10.701461866668552,9.13066897624888,12.956472930511316
"S&T 70%, 50% LTFU",asr_cancer_incidence,2054,9.955497481799194,8.769622485003515,11.8371362219494
"S&T 70%, 50% LTFU",asr_cancer_incidence,2055,9.220326756621585,8.165761073845381,11.786498324491633
"S&T 70%, 50% LTFU",asr_cancer_incidence,2056,8.676321111562494,7.664117768927183,10.693142832806487
"S&T 70%, 50% LTFU",asr_cancer_incidence,2057,7.671201539964949,6.869003119370733,10.27160345573931
"S&T 70%, 50% LTFU",asr_cancer_incidence,2058,7.356641120803872,6.632256455922428,9.988728840068855
"S&T 70%, 50% LTFU",asr_cancer_incidence,2059,7.537086541346001,6.239729257302525,9.220249024312249
"S&T 70%, 50% LTFU",asr_cancer_incidence,2060,6.916279710527243,5.618241842264547,8.726569655262775
"S&T 70%, 50% LTFU",asr_cancer_incidence,2061,6.065806541948082,5.082220178899148,7.826906336704615
"S&T 70%, 50% LTFU",asr_cancer_incidence,2062,6.042407095280343,4.828845174533528,7.970628778553857
"S&T 70%, 50% LTFU",asr_cancer_incidence,2063,5.454027766815134,4.508494257018288,7.716497838357139
"S&T 70%, 50% LTFU",asr_cancer_incidence,2064,5.385950285505842,4.083550344607984,6.918399787516096
"S&T 70%, 50% LTFU",asr_cancer_incidence,2065,4.712830145697952,3.918636677066396,6.806401457547985
"S&T 70%, 50% LTFU",asr_cancer_incidence,2066,4.59063211187088,3.9017482355821675,6.483494483487635
"S&T 70%, 50% LTFU",asr_cancer_incidence,2067,4.910841663949593,3.6521300465787627,6.573948125134177
"S&T 70%, 50% LTFU",asr_cancer_incidence,2068,4.520741698431422,3.4574657598800576,6.6683043588522795
"S&T 70%, 50% LTFU",asr_cancer_incidence,2069,3.7304696820468903,3.315851998805237,5.974247413974965
"S&T 70%, 50% LTFU",asr_cancer_incidence,2070,4.078623965772104,3.0612484963435835,5.834984775077707
"S&T 70%, 50% LTFU",asr_cancer_incidence,2071,4.006507821472329,3.12411148863682,5.616196424115178
"S&T 70%, 50% LTFU",asr_cancer_incidence,2072,3.774042913990828,2.660475208930671,5.474750135701271
"S&T 70%, 50% LTFU",asr_cancer_incidence,2073,3.987194111792945,2.5958399560031205,5.814621777178649
"S&T 70%, 50% LTFU",asr_cancer_incidence,2074,3.2465788664480324,2.4431856174298465,5.394663836540485
"S&T 70%, 50% LTFU",asr_cancer_incidence,2075,3.5190909669192747,2.4141513576671785,6.061094836207196
"S&T 70%, 50% LTFU",asr_cancer_incidence,2076,3.3321901044578883,2.166117000421043,5.126292509525773
"S&T 70%, 50% LTFU",asr_cancer_incidence,2077,3.2306233944355798,2.3584047974961364,5.445951792658693
"S&T 70%, 50% LTFU",asr_cancer_incidence,2078,3.640372749730649,2.1391398977234117,5.328124652732262
"S&T 70%, 50% LTFU",asr_cancer_incidence,2079,3.469962407897996,2.0939535571013383,5.8282162260397286
"S&T 70%, 50% LTFU",asr_cancer_incidence,2080,3.3601051432091227,2.0731790407195394,5.65154711968771
"S&T 70%, 50% LTFU",asr_cancer_incidence,2081,3.3756438378016917,2.059568635148969,5.115331564766716
"S&T 70%, 50% LTFU",asr_cancer_incidence,2082,3.5471894424013,2.188395311262867,5.324578976397595
"S&T 70%, 50% LTFU",asr_cancer_incidence,2083,3.5806620331735166,2.1681797125189117,5.248655001612004
"S&T 70%, 50% LTFU",asr_cancer_incidence,2084,3.4576340867446183,2.2569426443951945,5.318789733526629
"S&T 70%, 50% LTFU",asr_cancer_incidence,2085,3.4079519905205427,2.0106917550218584,5.387313997651966
"S&T 70%, 50% LTFU",asr_cancer_incidence,2086,3.237248624325061,2.1760094966322145,5.617124408135237
"S&T 70%, 50% LTFU",asr_cancer_incidence,2087,3.5582023689374105,2.2036699616337616,5.266165728004354
